Employee_ID,Name,Department,Company_ID,Job_Title,Seniority_Level,Education_Level,Work_Location,Newsletter_Subscription,Campaign_Response_Rate (%),Tenure_Years,Event_Attendance,Influence_Score,Decision_Maker_Flag,Preferred_Contact_Method,Language,Last_Contact_Date,Next_Followup_Date,Owner_Rep,Active_Flag,Data_Source
E03756,K**** O*******,Operations,C0577,Ops Coordinator,Mid,Master,Office,No,7,2,1,61,No,Email,Turkish,2024-06-03,2024-06-20,C**** D*******,No,CRM
E03757,E**** K*******,Sales,C0261,Territory Sales Rep,Mid,Master,Field,No,12,5,2,39,No,Phone,Turkish,2024-01-11,2024-01-29,G**** R*******,Yes,Fair
E03758,O**** K*******,Operations,C0238,Logistics Coordinator,Junior,Bachelor,Office,Yes,2,1,0,70,Yes,Phone,English,2024-08-06,2024-09-05,E**** T*******,Yes,Fair
E03759,E**** Y*******,Management,C0618,Operations Manager,Director,Bachelor,Office,No,0,10,0,100,Yes,Email,English,2024-08-01,2024-08-29,E**** T*******,Yes,CRM
E03760,B**** S*******,Operations,C0035,Logistics Coordinator,Junior,Bachelor,Office,No,6,0,1,44,No,LinkedIn,English,2024-08-07,2024-08-17,E**** T*******,Yes,LinkedIn
E03761,B**** P*******,Sales,C0671,Key Account Executive,Senior,Bachelor,Office,No,14,6,4,73,Yes,Phone,English,2024-06-22,2024-06-29,G**** R*******,No,LinkedIn
E03762,B**** G*******,Operations,C0058,Logistics Coordinator,Junior,Master,Office,No,1,1,1,46,No,Email,Turkish,2024-04-26,2024-05-16,D**** S*******,Yes,Fair
E03763,T**** D*******,Quality,C0621,QA Specialist,Junior,Master,Office,No,4,1,1,74,Yes,Phone,Turkish,2024-06-15,2024-07-05,A**** Y*******,Yes,Webinar
E03764,B**** A*******,IT,C0259,Systems Engineer,Senior,Master,Office,No,0,5,2,96,No,Email,Turkish,2024-04-21,2024-05-07,G**** R*******,Yes,CRM
E03765,C**** K*******,Engineering,C0052,Mechanical Engineer,Mid,Bachelor,Remote,Yes,5,6,0,62,No,Email,English,2024-05-12,2024-06-07,C**** D*******,No,Webinar
E03766,K**** G*******,Sales,C0697,Sales Executive,Senior,High School,Office,Yes,34,7,5,68,No,Email,Turkish,2024-03-16,2024-04-05,A**** Y*******,Yes,CRM
E03767,O**** Y*******,IT,C0569,Network Engineer,Junior,Bachelor,Office,No,3,1,1,66,No,Email,Turkish,2024-07-19,2024-08-16,D**** S*******,Yes,LinkedIn
E03768,B**** C*******,Procurement,C0705,Procurement Analyst,Senior,Bachelor,Factory,Yes,3,11,1,100,Yes,Email,English,2024-04-19,2024-05-19,F**** O*******,Yes,CRM
E03769,N**** P*******,Sales,C0128,Sales Executive,Mid,Bachelor,Office,Yes,17,3,3,65,No,Email,English,2024-04-23,2024-05-19,B**** K*******,Yes,CRM
E03770,E**** O*******,Marketing,C0144,Growth Marketer,Junior,Bachelor,Office,No,21,2,5,71,No,Phone,Turkish,2024-08-04,2024-08-27,B**** K*******,Yes,Webinar
E03771,A**** K*******,Operations,C0606,Data Centre Operator,Junior,Master,Factory,Yes,3,0,0,39,No,LinkedIn,Turkish,2024-06-08,2024-06-28,D**** S*******,Yes,CRM
E03772,B**** K*******,Marketing,C0164,Growth Marketer,Mid,Bachelor,Field,No,22,2,2,50,No,Phone,Turkish,2024-03-29,2024-04-24,G**** R*******,Yes,LinkedIn
E03773,Z**** K*******,Quality,C0460,Quality Assurance Lead,Senior,Bachelor,Remote,Yes,7,5,1,78,Yes,Phone,Turkish,2024-08-28,2024-09-24,G**** R*******,Yes,CRM
E03774,Z**** G*******,Sales,C0184,Key Account Executive,Junior,Bachelor,Office,Yes,6,0,5,85,Yes,Email,Turkish,2024-08-14,2024-08-20,H**** N*******,Yes,CRM
E03775,M**** G*******,Marketing,C0510,Brand Manager,Junior,Bachelor,Office,Yes,19,1,3,48,No,Phone,English,2024-09-02,2024-09-18,G**** R*******,Yes,CRM
E03776,Z**** O*******,Procurement,C0213,Procurement Manager,Senior,Master,Office,Yes,1,5,1,57,No,Email,English,2024-01-27,2024-02-17,H**** N*******,Yes,CRM
E03777,L**** S*******,Procurement,C0722,Procurement Specialist,Mid,Master,Office,No,0,6,0,57,No,Email,English,2024-09-20,2024-09-27,B**** K*******,Yes,CRM
E03778,E**** K*******,Operations,C0410,Operations Analyst,Director,Master,Remote,Yes,3,11,2,71,No,LinkedIn,English,2024-03-14,2024-03-19,E**** T*******,Yes,CRM
E03779,M**** C*******,Production,C0016,Production Planner,Junior,Master,Field,No,2,0,0,59,No,LinkedIn,Turkish,2024-09-10,2024-10-05,F**** O*******,Yes,CRM
E03780,Z**** K*******,Production,C0456,Production Engineer,Mid,Master,Office,Yes,3,5,0,27,No,Phone,English,2024-04-29,2024-05-16,B**** K*******,Yes,Fair
E03781,A**** C*******,Sales,C0410,Account Manager,Junior,Bachelor,Office,Yes,17,2,1,78,Yes,Email,Turkish,2024-04-24,2024-05-16,G**** R*******,Yes,CRM
E03782,A**** P*******,Marketing,C0206,Marketing Specialist,Mid,Bachelor,Office,Yes,23,4,1,50,Yes,Email,English,2024-01-26,2024-02-08,B**** K*******,Yes,Email Campaign
E03783,D**** A*******,Production,C0262,Plant Supervisor,Mid,High School,Factory,No,0,2,2,18,No,Phone,Turkish,2024-04-23,2024-05-21,C**** D*******,Yes,Email Campaign
E03784,B**** Y*******,IT,C0675,Systems Engineer,Mid,PhD,Office,No,13,3,2,59,No,Email,English,2024-08-27,2024-09-10,E**** T*******,Yes,CRM
E03785,K**** A*******,Operations,C0689,Data Centre Operator,Mid,Bachelor,Office,Yes,3,5,2,57,No,LinkedIn,Turkish,2024-08-24,2024-09-08,E**** T*******,Yes,CRM
E03786,B**** Y*******,Procurement,C0523,Strategic Buyer,Junior,PhD,Office,No,11,0,0,59,No,Email,English,2024-03-20,2024-04-12,H**** N*******,No,Webinar
E03787,B**** Y*******,Operations,C0098,Data Centre Operator,Senior,Bachelor,Office,Yes,3,7,1,77,Yes,Phone,Turkish,2024-02-13,2024-02-18,F**** O*******,Yes,Fair
E03788,C**** O*******,Management,C0170,Operations Director,Mid,Master,Office,Yes,8,5,2,82,Yes,Email,Turkish,2024-04-19,2024-05-11,G**** R*******,Yes,CRM
E03789,L**** D*******,Operations,C0038,Logistics Coordinator,Mid,Bachelor,Office,No,0,6,0,50,No,Email,Turkish,2024-02-08,2024-03-02,H**** N*******,Yes,CRM
E03790,B**** D*******,Management,C0115,Plant Manager,Mid,Bachelor,Office,No,1,3,0,100,Yes,Email,English,2024-02-27,2024-03-18,E**** T*******,Yes,CRM
E03791,E**** Y*******,Management,C0359,Country Manager,Junior,Master,Office,Yes,4,0,2,61,Yes,LinkedIn,Turkish,2024-04-08,2024-04-16,G**** R*******,Yes,LinkedIn
E03792,A**** D*******,IT,C0691,Network Engineer,Senior,Master,Office,Yes,3,10,2,42,Yes,LinkedIn,English,2024-05-30,2024-06-12,H**** N*******,Yes,LinkedIn
E03793,M**** K*******,Engineering,C0057,Mechanical Engineer,Mid,Bachelor,Office,Yes,5,5,1,54,No,Phone,Turkish,2024-05-11,2024-05-26,E**** T*******,No,Email Campaign
E03794,E**** K*******,Procurement,C0458,Procurement Manager,Mid,Bachelor,Office,Yes,5,5,2,52,Yes,Phone,English,2024-04-03,2024-04-16,F**** O*******,Yes,Fair
E03795,E**** Y*******,Procurement,C0571,Procurement Specialist,Senior,Bachelor,Factory,Yes,0,7,2,94,Yes,Phone,Turkish,2024-07-28,2024-08-21,H**** N*******,Yes,CRM
E03796,K**** K*******,IT,C0706,Infrastructure Engineer,Junior,Master,Office,No,9,0,0,52,No,Phone,English,2024-02-06,2024-02-22,C**** D*******,Yes,LinkedIn
E03797,B**** K*******,Sales,C0355,Key Account Executive,Junior,Bachelor,Factory,Yes,10,0,4,95,Yes,Email,Turkish,2024-05-29,2024-06-22,G**** R*******,Yes,LinkedIn
E03798,S**** Y*******,Production,C0117,Production Planner,Senior,Bachelor,Office,Yes,0,7,2,60,Yes,Phone,Turkish,2024-04-03,2024-04-23,B**** K*******,Yes,CRM
E03799,L**** K*******,Engineering,C0452,Quality-by-Design Engineer,Mid,High School,Office,Yes,0,5,0,46,No,Email,Turkish,2024-09-08,2024-09-25,A**** Y*******,Yes,Email Campaign
E03800,B**** C*******,Sales,C0729,Sales Manager,Director,Bachelor,Office,No,14,8,4,68,Yes,Email,Turkish,2024-03-06,2024-03-29,D**** S*******,No,CRM
E03801,E**** P*******,Engineering,C0263,Electrical Engineer,Director,Master,Office,No,4,9,1,70,Yes,Email,Turkish,2024-02-16,2024-03-03,D**** S*******,Yes,Email Campaign
E03802,A**** C*******,Quality,C0031,QA Technician,Senior,High School,Field,Yes,0,8,2,78,Yes,Email,Turkish,2024-07-27,2024-08-21,G**** R*******,No,CRM
E03803,D**** A*******,Quality,C0253,Quality Assurance Lead,Junior,Bachelor,Office,No,3,1,1,67,No,Email,Turkish,2024-08-12,2024-09-01,F**** O*******,Yes,CRM
E03804,Z**** A*******,Production,C0067,Production Engineer,Director,Master,Office,Yes,3,16,2,63,No,LinkedIn,Turkish,2024-04-21,2024-05-04,F**** O*******,Yes,CRM
E03805,Z**** Y*******,Marketing,C0349,Brand Manager,Mid,Master,Office,Yes,16,6,4,47,No,Phone,Turkish,2024-09-09,2024-09-28,B**** K*******,Yes,Webinar
E03806,T**** K*******,Engineering,C0303,Electrical Engineer,Mid,Bachelor,Office,Yes,3,2,2,40,No,Email,English,2024-01-14,2024-02-12,E**** T*******,Yes,CRM
E03807,C**** G*******,Sales,C0532,Territory Sales Rep,Senior,Bachelor,Office,Yes,8,7,3,59,Yes,Phone,English,2024-04-26,2024-05-11,E**** T*******,Yes,CRM
E03808,S**** K*******,Sales,C0363,Account Manager,Mid,Bachelor,Factory,Yes,6,5,3,66,No,Email,English,2024-08-11,2024-08-29,A**** Y*******,Yes,CRM
E03809,C**** Y*******,Management,C0431,Operations Manager,Director,Bachelor,Field,No,8,17,1,70,No,Phone,Turkish,2024-08-01,2024-08-18,F**** O*******,Yes,CRM
E03810,N**** A*******,Operations,C0365,Ops Coordinator,Mid,Bachelor,Field,Yes,8,4,1,55,No,Email,Turkish,2024-08-30,2024-09-24,B**** K*******,Yes,CRM
E03811,S**** P*******,Quality,C0500,Quality Assurance Lead,Mid,Bachelor,Office,No,5,2,0,24,No,Email,English,2024-08-18,2024-08-31,B**** K*******,Yes,CRM
E03812,E**** U*******,Sales,C0595,Account Manager,Senior,High School,Factory,Yes,18,8,2,85,Yes,LinkedIn,Turkish,2024-01-12,2024-02-11,D**** S*******,Yes,LinkedIn
E03813,M**** K*******,IT,C0176,Infrastructure Engineer,Director,Bachelor,Office,No,6,16,0,45,No,Phone,Turkish,2024-08-23,2024-09-05,D**** S*******,Yes,CRM
E03814,N**** Y*******,Sales,C0527,Sales Executive,Senior,Bachelor,Office,No,20,5,1,85,Yes,Email,Turkish,2024-07-22,2024-08-21,E**** T*******,Yes,Email Campaign
E03815,C**** A*******,Procurement,C0344,Strategic Buyer,Junior,Bachelor,Office,No,1,2,2,64,No,Phone,English,2024-04-07,2024-05-03,F**** O*******,Yes,Webinar
E03816,B**** K*******,Sales,C0286,Territory Sales Rep,Mid,Master,Remote,Yes,14,3,3,53,No,Events,Turkish,2024-06-01,2024-06-10,E**** T*******,Yes,LinkedIn
E03817,D**** C*******,Quality,C0202,QA Technician,Director,Bachelor,Office,No,4,10,0,33,No,Phone,English,2024-07-06,2024-07-23,E**** T*******,Yes,Fair
E03818,S**** C*******,Production,C0178,Production Engineer,Mid,Master,Factory,No,7,2,2,64,No,Email,Turkish,2024-06-27,2024-07-27,F**** O*******,Yes,LinkedIn
E03819,S**** A*******,Procurement,C0681,Procurement Specialist,Junior,PhD,Office,Yes,1,2,2,68,No,Phone,Turkish,2024-08-02,2024-08-29,H**** N*******,Yes,CRM
E03820,M**** Y*******,IT,C0056,Software Developer,Junior,Bachelor,Office,No,0,2,1,53,No,Phone,Turkish,2024-07-19,2024-07-26,B**** K*******,Yes,Email Campaign
E03821,L**** Y*******,Marketing,C0299,Digital Marketing Executive,Mid,Bachelor,Factory,No,3,3,3,54,No,Email,Turkish,2024-09-28,2024-10-23,C**** D*******,Yes,Email Campaign
E03822,M**** D*******,Sales,C0128,Account Manager,Director,Master,Factory,Yes,7,8,3,85,Yes,Email,Turkish,2024-03-13,2024-04-11,A**** Y*******,Yes,CRM
E03823,L**** D*******,IT,C0519,Software Developer,Mid,Bachelor,Field,No,1,3,0,39,No,Email,Turkish,2024-02-25,2024-03-01,G**** R*******,Yes,CRM
E03824,C**** Y*******,Production,C0278,Plant Supervisor,Senior,Bachelor,Office,No,0,6,0,75,Yes,Phone,Turkish,2024-02-29,2024-03-10,F**** O*******,Yes,CRM
E03825,C**** P*******,Quality,C0162,QA Technician,Senior,Bachelor,Office,Yes,3,5,1,68,No,Email,English,2024-03-01,2024-03-23,H**** N*******,Yes,CRM
E03826,Z**** Y*******,Sales,C0371,Account Manager,Mid,Master,Office,Yes,11,5,1,42,Yes,Phone,Turkish,2024-08-05,2024-08-14,E**** T*******,Yes,LinkedIn
E03827,O**** K*******,Quality,C0191,QA Specialist,Senior,Bachelor,Field,Yes,3,6,2,77,No,Email,Turkish,2024-02-26,2024-03-13,F**** O*******,Yes,Webinar
E03828,E**** K*******,Sales,C0235,Account Manager,Senior,Bachelor,Office,Yes,4,9,5,38,Yes,Email,Turkish,2024-03-27,2024-04-05,D**** S*******,Yes,CRM
E03829,A**** A*******,Sales,C0365,Sales Executive,Senior,Master,Office,Yes,27,5,1,62,Yes,LinkedIn,English,2024-07-05,2024-07-15,F**** O*******,Yes,CRM
E03830,Z**** S*******,IT,C0427,Network Engineer,Junior,Master,Field,No,8,0,2,62,No,Email,Turkish,2024-05-23,2024-06-03,D**** S*******,Yes,CRM
E03831,B**** Y*******,IT,C0051,Systems Engineer,Mid,Bachelor,Office,Yes,4,2,1,50,Yes,Phone,Turkish,2024-04-24,2024-05-24,B**** K*******,Yes,CRM
E03832,K**** D*******,Procurement,C0084,Strategic Buyer,Mid,Bachelor,Office,Yes,6,4,1,46,No,LinkedIn,Turkish,2024-06-18,2024-06-25,H**** N*******,Yes,Email Campaign
E03833,D**** O*******,Management,C0455,Operations Director,Senior,Bachelor,Remote,No,6,10,0,81,No,LinkedIn,English,2024-08-20,2024-09-01,F**** O*******,Yes,Email Campaign
E03834,S**** G*******,Management,C0718,Operations Director,Senior,Bachelor,Office,Yes,5,10,0,100,Yes,Email,English,2024-01-27,2024-02-05,G**** R*******,Yes,Fair
E03835,E**** O*******,Operations,C0346,Operations Analyst,Senior,Master,Factory,No,5,9,1,65,No,Email,English,2024-04-23,2024-05-02,C**** D*******,Yes,CRM
E03836,D**** C*******,Quality,C0166,QA Specialist,Junior,Master,Field,No,4,2,1,57,No,Email,Turkish,2024-06-15,2024-07-07,A**** Y*******,Yes,LinkedIn
E03837,D**** G*******,Production,C0048,Plant Supervisor,Senior,Bachelor,Office,No,5,5,1,65,No,Email,English,2024-01-31,2024-02-25,A**** Y*******,Yes,CRM
E03838,N**** Y*******,Sales,C0228,Sales Manager,Senior,Master,Factory,Yes,26,10,3,70,Yes,Email,Turkish,2024-02-16,2024-03-06,B**** K*******,Yes,LinkedIn
E03839,T**** Y*******,Marketing,C0047,Brand Manager,Junior,PhD,Office,Yes,6,1,3,30,No,Events,English,2024-04-13,2024-04-21,E**** T*******,Yes,CRM
E03840,O**** Y*******,Sales,C0085,Sales Executive,Senior,Bachelor,Office,Yes,25,11,3,77,Yes,Email,English,2024-08-11,2024-08-19,B**** K*******,Yes,CRM
E03841,T**** D*******,IT,C0343,Infrastructure Engineer,Director,Bachelor,Office,No,0,11,0,61,No,Email,Turkish,2024-09-17,2024-10-17,D**** S*******,Yes,CRM
E03842,L**** U*******,Marketing,C0377,Brand Manager,Senior,Bachelor,Remote,Yes,22,5,1,78,Yes,Email,English,2024-05-24,2024-05-30,E**** T*******,Yes,LinkedIn
E03843,S**** Y*******,Production,C0181,Production Planner,Senior,Bachelor,Field,No,6,9,0,76,No,Phone,English,2024-05-12,2024-05-23,B**** K*******,Yes,CRM
E03844,B**** O*******,IT,C0067,Network Engineer,Senior,Master,Office,Yes,6,5,0,57,Yes,Phone,English,2024-03-21,2024-04-17,E**** T*******,Yes,CRM
E03845,O**** K*******,Operations,C0384,Logistics Coordinator,Mid,Bachelor,Office,No,8,4,0,59,No,Phone,English,2024-08-06,2024-09-05,D**** S*******,Yes,CRM
E03846,O**** C*******,Engineering,C0685,Process Engineer,Senior,Bachelor,Office,Yes,1,7,0,68,No,Phone,Turkish,2024-08-26,2024-09-23,H**** N*******,Yes,LinkedIn
E03847,B**** G*******,Management,C0656,Plant Manager,Junior,Bachelor,Factory,No,7,2,1,53,Yes,Phone,Turkish,2024-03-31,2024-04-06,H**** N*******,Yes,CRM
E03848,B**** O*******,Operations,C0431,Data Centre Operator,Mid,Bachelor,Office,No,5,5,2,34,No,Email,Turkish,2024-09-22,2024-10-15,F**** O*******,Yes,Email Campaign
E03849,Z**** C*******,Quality,C0516,Quality Assurance Lead,Junior,Master,Field,Yes,11,2,2,40,No,Email,Turkish,2024-08-02,2024-09-01,B**** K*******,Yes,CRM
E03850,S**** G*******,Operations,C0339,Ops Coordinator,Junior,High School,Office,Yes,8,2,0,65,Yes,Phone,English,2024-09-03,2024-09-25,B**** K*******,Yes,Email Campaign
E03851,E**** Y*******,Operations,C0027,Ops Coordinator,Junior,Bachelor,Remote,No,4,2,0,57,No,Email,Turkish,2024-04-21,2024-05-11,B**** K*******,Yes,CRM
E03852,N**** Y*******,Operations,C0028,Operations Analyst,Mid,Bachelor,Office,No,0,3,1,35,No,LinkedIn,Turkish,2024-06-07,2024-06-30,H**** N*******,Yes,CRM
E03853,L**** D*******,Procurement,C0638,Procurement Manager,Mid,High School,Office,Yes,7,6,1,71,No,Email,Turkish,2024-06-24,2024-07-18,B**** K*******,Yes,Webinar
E03854,N**** K*******,Marketing,C0608,Digital Marketing Executive,Senior,Master,Office,No,13,5,5,58,No,Email,English,2024-03-29,2024-04-08,F**** O*******,Yes,LinkedIn
E03855,E**** P*******,Engineering,C0178,Mechanical Engineer,Junior,Bachelor,Office,No,0,0,1,28,No,Phone,Turkish,2024-07-17,2024-08-15,C**** D*******,Yes,Webinar
E03856,C**** A*******,Operations,C0438,Data Centre Operator,Mid,Master,Factory,No,9,4,1,51,No,LinkedIn,English,2024-03-10,2024-03-22,E**** T*******,Yes,CRM
E03857,S**** S*******,Marketing,C0194,Marketing Specialist,Senior,High School,Remote,Yes,10,8,5,70,No,Phone,Turkish,2024-01-14,2024-01-31,B**** K*******,Yes,Email Campaign
E03858,N**** O*******,Operations,C0353,Data Centre Operator,Senior,Bachelor,Office,No,8,7,1,67,No,Email,Turkish,2024-06-25,2024-06-30,G**** R*******,Yes,Webinar
E03859,B**** A*******,Production,C0515,Production Engineer,Mid,Bachelor,Office,No,4,5,1,54,No,Email,Turkish,2024-06-01,2024-06-13,A**** Y*******,Yes,CRM
E03860,B**** K*******,Sales,C0574,Sales Executive,Mid,Bachelor,Office,No,18,2,3,53,No,Email,Turkish,2024-06-25,2024-07-05,C**** D*******,Yes,CRM
E03861,B**** U*******,Procurement,C0459,Procurement Analyst,Junior,Bachelor,Office,No,4,0,2,57,No,LinkedIn,English,2024-04-23,2024-05-06,C**** D*******,Yes,CRM
E03862,A**** Y*******,Management,C0169,Operations Director,Junior,Bachelor,Office,Yes,0,2,1,63,Yes,Phone,Turkish,2024-09-15,2024-09-27,B**** K*******,Yes,LinkedIn
E03863,B**** D*******,Production,C0571,Production Engineer,Mid,Bachelor,Factory,Yes,5,2,2,71,No,Phone,Turkish,2024-09-22,2024-10-06,F**** O*******,Yes,CRM
E03864,B**** Y*******,Production,C0470,Production Planner,Senior,Master,Factory,Yes,4,6,1,89,Yes,Email,English,2024-01-02,2024-01-24,D**** S*******,Yes,CRM
E03865,O**** A*******,Production,C0504,Production Engineer,Junior,Bachelor,Factory,Yes,3,2,0,57,No,Phone,Turkish,2024-08-13,2024-08-28,B**** K*******,Yes,CRM
E03866,S**** U*******,Production,C0445,Production Engineer,Junior,Master,Field,Yes,3,1,2,70,No,Phone,Turkish,2024-07-21,2024-08-17,A**** Y*******,Yes,CRM
E03867,A**** A*******,Marketing,C0037,Brand Manager,Director,Bachelor,Office,No,14,15,4,70,No,Events,English,2024-09-22,2024-10-06,G**** R*******,Yes,CRM
E03868,B**** Y*******,Quality,C0331,QA Technician,Senior,Bachelor,Office,Yes,4,6,0,50,No,Phone,Turkish,2024-05-31,2024-06-13,F**** O*******,Yes,CRM
E03869,A**** A*******,Management,C0020,Operations Manager,Mid,Bachelor,Factory,No,9,6,1,59,No,LinkedIn,Turkish,2024-05-15,2024-06-02,E**** T*******,Yes,CRM
E03870,B**** K*******,Management,C0089,Country Manager,Junior,PhD,Office,Yes,0,2,1,42,No,Phone,English,2024-09-28,2024-10-09,D**** S*******,Yes,Email Campaign
E03871,B**** D*******,Operations,C0554,Operations Analyst,Junior,Bachelor,Office,Yes,3,1,1,35,No,Email,Turkish,2024-01-20,2024-01-27,G**** R*******,Yes,CRM
E03872,M**** Y*******,Production,C0035,Production Engineer,Junior,Master,Office,No,4,2,0,43,No,Email,Turkish,2024-03-12,2024-03-17,F**** O*******,Yes,CRM
E03873,T**** A*******,Sales,C0034,Account Manager,Junior,Master,Field,Yes,32,0,2,60,Yes,Email,Turkish,2024-08-10,2024-08-27,G**** R*******,Yes,CRM
E03874,T**** K*******,Sales,C0140,Account Manager,Mid,Bachelor,Office,Yes,21,3,3,61,No,Email,English,2024-02-10,2024-03-02,B**** K*******,No,CRM
E03875,S**** K*******,Sales,C0249,Account Manager,Director,High School,Office,No,12,9,2,100,Yes,Events,Turkish,2024-07-06,2024-07-13,C**** D*******,Yes,CRM
E03876,S**** A*******,Quality,C0310,QA Specialist,Mid,Bachelor,Office,No,0,5,1,46,No,LinkedIn,English,2024-04-09,2024-04-28,F**** O*******,Yes,Webinar
E03877,A**** C*******,Management,C0069,Country Manager,Senior,High School,Office,No,1,7,2,46,No,Email,English,2024-02-07,2024-02-16,E**** T*******,Yes,CRM
E03878,E**** A*******,Procurement,C0622,Procurement Specialist,Mid,Bachelor,Factory,Yes,4,6,2,49,No,Phone,English,2024-03-21,2024-04-06,H**** N*******,Yes,CRM
E03879,B**** Y*******,Procurement,C0456,Procurement Specialist,Senior,High School,Factory,Yes,2,6,2,81,No,Phone,Turkish,2024-02-21,2024-03-02,F**** O*******,Yes,LinkedIn
E03880,O**** K*******,Engineering,C0134,Electrical Engineer,Senior,Bachelor,Remote,No,0,6,0,78,Yes,Phone,Turkish,2024-05-25,2024-06-15,H**** N*******,Yes,CRM
E03881,C**** A*******,Operations,C0002,Data Centre Operator,Director,High School,Field,Yes,4,16,0,53,No,Email,Turkish,2024-02-29,2024-03-29,G**** R*******,Yes,Email Campaign
E03882,Z**** C*******,Procurement,C0058,Procurement Analyst,Mid,Bachelor,Office,Yes,5,4,1,64,No,Email,Turkish,2024-05-17,2024-06-15,E**** T*******,No,Fair
E03883,A**** A*******,IT,C0449,Systems Engineer,Junior,Bachelor,Office,No,6,2,0,71,No,LinkedIn,Turkish,2024-06-27,2024-07-06,C**** D*******,Yes,CRM
E03884,B**** A*******,Sales,C0376,Account Manager,Senior,Bachelor,Office,Yes,15,8,3,71,Yes,LinkedIn,Turkish,2024-01-14,2024-02-02,H**** N*******,Yes,Email Campaign
E03885,B**** A*******,Engineering,C0449,Electrical Engineer,Mid,Master,Factory,Yes,8,6,0,81,Yes,Phone,Turkish,2024-06-18,2024-07-05,F**** O*******,Yes,LinkedIn
E03886,C**** A*******,Marketing,C0074,Growth Marketer,Mid,Master,Office,Yes,32,2,3,81,Yes,Phone,English,2024-09-12,2024-09-28,B**** K*******,Yes,Webinar
E03887,E**** K*******,Sales,C0655,Account Manager,Mid,Bachelor,Office,No,3,4,1,57,Yes,Phone,English,2024-04-02,2024-04-08,B**** K*******,Yes,CRM
E03888,B**** D*******,Procurement,C0562,Procurement Analyst,Mid,Bachelor,Office,Yes,3,6,2,48,No,Email,English,2024-04-22,2024-05-22,F**** O*******,No,CRM
E03889,B**** K*******,Quality,C0250,Quality Assurance Lead,Junior,PhD,Office,Yes,4,2,2,56,No,Email,English,2024-07-03,2024-07-18,A**** Y*******,Yes,Email Campaign
E03890,D**** P*******,Production,C0570,Production Engineer,Mid,Bachelor,Remote,No,5,6,2,20,No,Email,Turkish,2024-05-26,2024-06-07,E**** T*******,Yes,CRM
